5100 , BANANAS, 4899, -25, 4894, 7, 5
5100 , PEARLS, 10005, -25, 10002, 1, 3
5200 , BANANAS, 4900, -24, 4893, 24, 7
5200 , PEARLS, 10004, -2, 9996, 2, 8
5300 , BANANAS, 4900, -25, 4893, 25, 7
5300 , PEARLS, 10005, -25, 9995, 25, 10
5400 , BANANAS, 4899, -8, 4894, 27, 5
5400 , PEARLS, 10000, -6, 9995, 27, 5
5500 , BANANAS, 4901, -30, 4895, 1, 6
5500 , PEARLS, 10004, -1, 9996, 1, 8
5600 , BANANAS, 4901, -1, 4896, 8, 5
5600 , PEARLS, 10004, -1, 10002, 1, 2
5700 , BANANAS, 4901, -25, 4897, 2, 4
5700 , PEARLS, 10004, -2, 9998, 4, 6
5800 , BANANAS, 4901, -24, 4900, 1, 1
5800 , PEARLS, 10005, -24, 10002, 1, 3
5900 , BANANAS, 4901, -21, 4895, 21, 6
5900 , PEARLS, 10004, -1, 10000, 5, 4
6000 , BANANAS, 4901, -24, 4895, 2, 6
6000 , PEARLS, 9998, -4, 9996, 2, 2
6100 , BANANAS, 4899, -2, 4895, 1, 4
6100 , PEARLS, 10000, -5, 9996, 1, 4
6200 , BANANAS, 4895, -12, 4894, 29, 1
6200 , PEARLS, 10004, -1, 9996, 1, 8
6300 , BANANAS, 4901, -25, 4894, 24, 7
6300 , PEARLS, 10005, -25, 9995, 25, 10
6400 , BANANAS, 4901, -23, 4894, 23, 7
6400 , PEARLS, 10005, -23, 10000, 4, 5
6500 , BANANAS, 4901, -20, 4894, 20, 7
6500 , PEARLS, 10005, -20, 9995, 20, 10
6600 , BANANAS, 4901, -27, 4894, 27, 7
6600 , PEARLS, 10004, -1, 9996, 1, 8
6700 , BANANAS, 4900, -2, 4894, 28, 6
6700 , PEARLS, 10004, -2, 10002, 4, 2
6800 , BANANAS, 4899, -1, 4894, 1, 5
6800 , PEARLS, 10004, -1, 9998, 1, 6
6900 , BANANAS, 4900, -28, 4898, 1, 2
6900 , PEARLS, 10005, -28, 9995, 28, 10
7000 , BANANAS, 4900, -29, 4894, 9, 6
7000 , PEARLS, 10004, -2, 10000, 6, 4
7100 , BANANAS, 4900, -30, 4893, 30, 7
7100 , PEARLS, 10004, -1, 9996, 1, 8
7200 , BANANAS, 4899, -2, 4893, 23, 6
7200 , PEARLS, 10004, -2, 9996, 2, 8
7300 , BANANAS, 4898, -4, 4893, 25, 5
7300 , PEARLS, 10002, -4, 9996, 2, 6
7400 , BANANAS, 4900, -2, 4894, 30, 6
7400 , PEARLS, 10004, -2, 10002, 1, 2
7500 , BANANAS, 4901, -29, 4894, 29, 7
7500 , PEARLS, 10005, -29, 9995, 29, 10
7600 , BANANAS, 4901, -26, 4895, 2, 6
7600 , PEARLS, 10004, -2, 9996, 2, 8
7700 , BANANAS, 4901, -28, 4900, 1, 1
7700 , PEARLS, 10005, -28, 9995, 28, 10
7800 , BANANAS, 4901, -23, 4900, 1, 1
7800 , PEARLS, 10004, -1, 9996, 1, 8
7900 , BANANAS, 4900, -4, 4895, 26, 5
7900 , PEARLS, 10002, -4, 9996, 1, 6
8000 , BANANAS, 4902, -23, 4896, 23, 6
8000 , PEARLS, 10004, -1, 9996, 1, 8
8100 , BANANAS, 4902, -22, 4896, 22, 6
8100 , PEARLS, 10005, -22, 9995, 22, 10
8200 , BANANAS, 4903, -20, 4896, 20, 7
8200 , PEARLS, 9998, -1, 9995, 20, 3
8300 , BANANAS, 4903, -27, 4897, 7, 6
8300 , PEARLS, 10004, -1, 10002, 1, 2
8400 , BANANAS, 4904, -26, 4897, 26, 7
8400 , PEARLS, 10005, -26, 9995, 26, 10
8500 , BANANAS, 4903, -30, 4899, 5, 4
8500 , PEARLS, 10005, -30, 9995, 30, 10
8600 , BANANAS, 4903, -23, 4896, 23, 7
8600 , PEARLS, 10004, -1, 9996, 1, 8
8700 , BANANAS, 4898, -1, 4896, 30, 2
8700 , PEARLS, 10004, -1, 9996, 1, 8
8800 , BANANAS, 4897, -4, 4896, 23, 1
8800 , PEARLS, 9998, -12, 9995, 23, 3
8900 , BANANAS, 4902, -1, 4896, 27, 6
8900 , PEARLS, 10004, -1, 10002, 5, 2
9000 , BANANAS, 4900, -7, 4895, 23, 5
9000 , PEARLS, 10002, -7, 9995, 23, 7
9100 , BANANAS, 4899, -3, 4896, 31, 3
9100 , PEARLS, 10004, -1, 9996, 1, 8
9200 , BANANAS, 4901, -3, 4896, 24, 5
9200 , PEARLS, 10002, -3, 9995, 24, 7
9300 , BANANAS, 4902, -23, 4895, 23, 7
9300 , PEARLS, 10005, -23, 9995, 23, 10
9400 , BANANAS, 4902, -24, 4895, 24, 7
9400 , PEARLS, 10004, -2, 9996, 2, 8
9500 , BANANAS, 4902, -1, 4897, 9, 5
9500 , PEARLS, 10004, -1, 9998, 9, 6
9600 , BANANAS, 4902, -20, 4896, 19, 6
9600 , PEARLS, 10005, -20, 9995, 20, 10
9700 , BANANAS, 4903, -25, 4897, 3, 6
9700 , PEARLS, 10005, -25, 9998, 3, 7
9800 , BANANAS, 4900, -5, 4895, 21, 5
9800 , PEARLS, 10002, -5, 9995, 21, 7
9900 , BANANAS, 4902, -22, 4895, 22, 7
9900 , PEARLS, 10005, -22, 9995, 22, 10
10000 , BANANAS, 4902, -31, 4896, 8, 6
10000 , PEARLS, 10004, -2, 9998, 8, 6
10100 , BANANAS, 4902, -22, 4895, 22, 7
10100 , PEARLS, 10005, -22, 9995, 22, 10
10200 , BANANAS, 4901, -2, 4895, 25, 6
10200 , PEARLS, 10004, -2, 9996, 2, 8
10300 , BANANAS, 4896, -4, 4895, 22, 1
10300 , PEARLS, 10004, -2, 9996, 2, 8
10400 , BANANAS, 4902, -30, 4895, 30, 7
10400 , PEARLS, 10005, -30, 9995, 30, 10
10500 , BANANAS, 4901, -28, 4896, 4, 5
10500 , PEARLS, 10004, -1, 9998, 4, 6
10600 , BANANAS, 4900, -6, 4895, 23, 5
10600 , PEARLS, 9998, -2, 9995, 23, 3
10700 , BANANAS, 4902, -23, 4896, 1, 6
10700 , PEARLS, 10005, -23, 9998, 1, 7
10800 , BANANAS, 4902, -23, 4896, 3, 6
10800 , PEARLS, 10005, -23, 10002, 1, 3
10900 , BANANAS, 4901, -30, 4895, 1, 6
10900 , PEARLS, 10004, -1, 9996, 1, 8
11000 , BANANAS, 4900, -1, 4894, 30, 6
11000 , PEARLS, 10004, -1, 9996, 1, 8
11100 , BANANAS, 4899, -4, 4894, 31, 5
11100 , PEARLS, 10002, -4, 9996, 2, 6
11200 , BANANAS, 4901, -29, 4894, 29, 7
11200 , PEARLS, 10004, -1, 10002, 1, 2
11300 , BANANAS, 4900, -1, 4898, 1, 2
11300 , PEARLS, 10004, -1, 9996, 1, 8
11400 , BANANAS, 4900, -1, 4895, 3, 5
11400 , PEARLS, 10004, -1, 9998, 2, 6
11500 , BANANAS, 4900, -29, 4894, 2, 6
11500 , PEARLS, 10004, -1, 9998, 1, 6
11600 , BANANAS, 4899, -26, 4892, 26, 7
11600 , PEARLS, 10005, -26, 9995, 26, 10
11700 , BANANAS, 4899, -1, 4893, 22, 6
11700 , PEARLS, 10004, -1, 9996, 1, 8
11800 , BANANAS, 4900, -21, 4893, 21, 7
11800 , PEARLS, 10005, -21, 9995, 21, 10
11900 , BANANAS, 4900, -25, 4893, 25, 7
11900 , PEARLS, 10005, -25, 9995, 25, 10
12000 , BANANAS, 4900, -25, 4893, 25, 7
12000 , PEARLS, 10005, -25, 9995, 25, 10
12100 , BANANAS, 4898, -4, 4894, 2, 4
12100 , PEARLS, 10002, -3, 9996, 2, 6
12200 , BANANAS, 4900, -28, 4894, 12, 6
12200 , PEARLS, 10004, -2, 9998, 10, 6
12300 , BANANAS, 4900, -24, 4893, 24, 7
12300 , PEARLS, 10000, -5, 9996, 1, 4
12400 , BANANAS, 4899, -1, 4893, 30, 6
12400 , PEARLS, 10004, -1, 9996, 1, 8
12500 , BANANAS, 4899, -31, 4892, 31, 7
12500 , PEARLS, 10004, -2, 10002, 5, 2
12600 , BANANAS, 4898, -1, 4893, 5, 5
12600 , PEARLS, 10004, -1, 9998, 5, 6
12700 , BANANAS, 4899, -31, 4892, 31, 7
12700 , PEARLS, 10004, -2, 9996, 2, 8
12800 , BANANAS, 4896, -3, 4892, 31, 4
12800 , PEARLS, 10002, -3, 9996, 1, 6
12900 , BANANAS, 4899, -24, 4892, 24, 7
12900 , PEARLS, 10005, -24, 9995, 24, 10
13000 , BANANAS, 4899, -27, 4892, 27, 7
13000 , PEARLS, 10005, -27, 9995, 27, 10
13100 , BANANAS, 4899, -30, 4892, 30, 7
13100 , PEARLS, 10004, -2, 9996, 2, 8
13200 , BANANAS, 4899, -28, 4892, 28, 7
13200 , PEARLS, 10005, -28, 9995, 28, 10
13300 , BANANAS, 4899, -28, 4898, 1, 1
13300 , PEARLS, 10004, -2, 9996, 2, 8
13400 , BANANAS, 4900, -26, 4893, 26, 7
13400 , PEARLS, 10004, -1, 10002, 1, 2
13500 , BANANAS, 4898, -9, 4896, 4, 2
13500 , PEARLS, 10002, -9, 9996, 1, 6
13600 , BANANAS, 4899, -2, 4893, 25, 6
13600 , PEARLS, 10004, -2, 9996, 2, 8
13700 , BANANAS, 4897, -7, 4896, 5, 1
13700 , PEARLS, 10002, -7, 10000, 2, 2
13800 , BANANAS, 4899, -1, 4893, 25, 6
13800 , PEARLS, 10004, -1, 9996, 1, 8
13900 , BANANAS, 4898, -2, 4893, 20, 5
13900 , PEARLS, 10002, -2, 9995, 20, 7
14000 , BANANAS, 4900, -27, 4899, 1, 1
14000 , PEARLS, 10004, -1, 9996, 1, 8
14100 , BANANAS, 4900, -24, 4894, 2, 6
14100 , PEARLS, 10004, -2, 10000, 3, 4
14200 , BANANAS, 4900, -24, 4894, 2, 6
14200 , PEARLS, 10004, -2, 9996, 2, 8
14300 , BANANAS, 4900, -30, 4894, 30, 6
14300 , PEARLS, 10004, -2, 9996, 2, 8
14400 , BANANAS, 4901, -23, 4895, 9, 6
14400 , PEARLS, 10004, -1, 9998, 9, 6
14500 , BANANAS, 4894, -1, 4893, 23, 1
14500 , PEARLS, 10000, -2, 9996, 1, 4
14600 , BANANAS, 4898, -3, 4893, 21, 5
14600 , PEARLS, 10002, -3, 9995, 21, 7
14700 , BANANAS, 4900, -26, 4894, 5, 6
14700 , PEARLS, 10004, -2, 9998, 5, 6
14800 , BANANAS, 4900, -23, 4894, 1, 6
14800 , PEARLS, 10004, -2, 9996, 2, 8
14900 , BANANAS, 4898, -8, 4893, 30, 5
14900 , PEARLS, 10002, -8, 9996, 2, 6
15000 , BANANAS, 4894, -1, 4893, 23, 1
15000 , PEARLS, 10004, -1, 9996, 1, 8
15100 , BANANAS, 4900, -1, 4899, 1, 1
15100 , PEARLS, 10004, -1, 10002, 1, 2
15200 , BANANAS, 4900, -25, 4896, 3, 4
15200 , PEARLS, 10000, -4, 9998, 3, 2
15300 , BANANAS, 4900, -24, 4894, 3, 6
15300 , PEARLS, 10004, -2, 9998, 3, 6
15400 , BANANAS, 4897, -4, 4893, 26, 4
15400 , PEARLS, 10002, -4, 9996, 2, 6
15500 , BANANAS, 4899, -20, 4898, 1, 1
15500 , PEARLS, 10005, -20, 9998, 5, 7
15600 , BANANAS, 4899, -24, 4892, 24, 7
15600 , PEARLS, 10004, -1, 9996, 1, 8
15700 , BANANAS, 4899, -22, 4892, 22, 7
15700 , PEARLS, 10004, -2, 9996, 2, 8
15800 , BANANAS, 4899, -26, 4893, 9, 6
15800 , PEARLS, 10004, -2, 9998, 5, 6
15900 , BANANAS, 4899, -27, 4893, 10, 6
15900 , PEARLS, 10005, -27, 9998, 10, 7
16000 , BANANAS, 4897, -7, 4892, 27, 5
16000 , PEARLS, 10002, -7, 9996, 2, 6
16100 , BANANAS, 4900, -29, 4894, 4, 6
16100 , PEARLS, 10005, -29, 9998, 4, 7
16200 , BANANAS, 4894, -1, 4893, 21, 1
16200 , PEARLS, 10005, -21, 9995, 21, 10
16300 , BANANAS, 4897, -2, 4893, 2, 4
16300 , PEARLS, 10002, -2, 9996, 2, 6
16400 , BANANAS, 4899, -2, 4893, 24, 6
16400 , PEARLS, 9998, -1, 9996, 2, 2
16500 , BANANAS, 4900, -27, 4893, 27, 7
16500 , PEARLS, 10004, -2, 9996, 2, 8
16600 , BANANAS, 4899, -2, 4893, 25, 6
16600 , PEARLS, 10004, -2, 9996, 2, 8
16700 , BANANAS, 4900, -24, 4893, 23, 7
16700 , PEARLS, 10004, -1, 10002, 3, 2
16800 , BANANAS, 4898, -5, 4893, 32, 5
16800 , PEARLS, 10002, -5, 9996, 2, 6
16900 , BANANAS, 4900, -24, 4894, 1, 6
16900 , PEARLS, 10004, -1, 9996, 1, 8
17000 , BANANAS, 4900, -23, 4893, 23, 7
17000 , PEARLS, 10005, -23, 9995, 23, 10
17100 , BANANAS, 4900, -31, 4894, 6, 6
17100 , PEARLS, 10004, -1, 9998, 6, 6
17200 , BANANAS, 4900, -26, 4894, 6, 6
17200 , PEARLS, 10004, -2, 9998, 6, 6
17300 , BANANAS, 4895, -2, 4894, 28, 1
17300 , PEARLS, 9998, -1, 9995, 28, 3
17400 , BANANAS, 4900, -25, 4893, 25, 7
17400 , PEARLS, 10004, -1, 9996, 1, 8
17500 , BANANAS, 4900, -1, 4899, 11, 1
17500 , PEARLS, 10004, -1, 9996, 1, 8
17600 , BANANAS, 4901, -27, 4894, 27, 7
17600 , PEARLS, 10005, -27, 9995, 27, 10
17700 , BANANAS, 4901, -24, 4894, 24, 7
17700 , PEARLS, 10004, -1, 9996, 1, 8
17800 , BANANAS, 4901, -23, 4894, 23, 7
17800 , PEARLS, 10005, -23, 9995, 23, 10
17900 , BANANAS, 4901, -30, 4895, 9, 6
17900 , PEARLS, 10004, -1, 9998, 8, 6
18000 , BANANAS, 4901, -28, 4896, 7, 5
18000 , PEARLS, 10004, -2, 9998, 7, 6
18100 , BANANAS, 4902, -21, 4895, 21, 7
18100 , PEARLS, 10005, -21, 9995, 21, 10
18200 , BANANAS, 4901, -24, 4900, 1, 1
18200 , PEARLS, 10004, -1, 9996, 1, 8
18300 , BANANAS, 4901, -29, 4894, 29, 7
18300 , PEARLS, 10004, -2, 9996, 2, 8
18400 , BANANAS, 4900, -1, 4894, 30, 6
18400 , PEARLS, 10004, -1, 9996, 1, 8
18500 , BANANAS, 4900, -32, 4894, 5, 6
18500 , PEARLS, 10004, -2, 9998, 3, 6
18600 , BANANAS, 4898, -10, 4894, 1, 4
18600 , PEARLS, 10002, -9, 9996, 1, 6
18700 , BANANAS, 4900, -2, 4894, 27, 6
18700 , PEARLS, 10004, -2, 10002, 9, 2
18800 , BANANAS, 4901, -24, 4895, 24, 6
18800 , PEARLS, 10004, -2, 9996, 2, 8
18900 , BANANAS, 4901, -28, 4894, 28, 7
18900 , PEARLS, 10004, -1, 9996, 1, 8
19000 , BANANAS, 4899, -7, 4894, 24, 5
19000 , PEARLS, 10002, -7, 9995, 25, 7
19100 , BANANAS, 4900, -1, 4894, 29, 6
19100 , PEARLS, 10000, -5, 9996, 1, 4
19200 , BANANAS, 4899, -7, 4894, 29, 5
19200 , PEARLS, 10002, -7, 9996, 1, 6
19300 , BANANAS, 4900, -32, 4894, 2, 6
19300 , PEARLS, 10004, -2, 9996, 2, 8
19400 , BANANAS, 4899, -3, 4894, 21, 5
19400 , PEARLS, 10002, -3, 9996, 1, 6
19500 , BANANAS, 4900, -2, 4894, 22, 6
19500 , PEARLS, 10004, -2, 9996, 2, 8
19600 , BANANAS, 4900, -2, 4894, 31, 6
19600 , PEARLS, 10004, -2, 9996, 2, 8
19700 , BANANAS, 4898, -2, 4894, 1, 4
19700 , PEARLS, 10002, -2, 9996, 1, 6
19800 , BANANAS, 4900, -20, 4893, 20, 7
19800 , PEARLS, 10005, -20, 10002, 4, 3
19900 , BANANAS, 4899, -1, 4893, 28, 6
19900 , PEARLS, 10004, -1, 9996, 1, 8
20000 , BANANAS, 4898, -4, 4893, 29, 5
20000 , PEARLS, 10002, -4, 9996, 1, 6
20100 , BANANAS, 4899, -31, 4893, 12, 6
20100 , PEARLS, 10004, -2, 9998, 9, 6
20200 , BANANAS, 4900, -29, 4893, 29, 7
20200 , PEARLS, 10005, -29, 9995, 29, 10
20300 , BANANAS, 4899, -23, 4893, 23, 6
20300 , PEARLS, 10004, -2, 9996, 2, 8
20400 , BANANAS, 4899, -24, 4892, 24, 7
20400 , PEARLS, 10005, -24, 9995, 24, 10
20500 , BANANAS, 4899, -30, 4892, 30, 7
20500 , PEARLS, 10005, -30, 9995, 30, 10
20600 , BANANAS, 4899, -23, 4892, 23, 7
20600 , PEARLS, 10004, -2, 9996, 2, 8
20700 , BANANAS, 4893, -1, 4892, 31, 1
20700 , PEARLS, 10002, -6, 9996, 1, 6
20800 , BANANAS, 4898, -25, 4896, 1, 2
20800 , PEARLS, 10004, -2, 9996, 2, 8
20900 , BANANAS, 4898, -24, 4891, 24, 7
20900 , PEARLS, 10004, -1, 9996, 1, 8
21000 , BANANAS, 4892, -3, 4891, 27, 1
21000 , PEARLS, 10005, -27, 9995, 27, 10
21100 , BANANAS, 4897, -30, 4891, 3, 6
21100 , PEARLS, 10004, -2, 9998, 1, 6
21200 , BANANAS, 4897, -23, 4890, 23, 7
21200 , PEARLS, 10005, -23, 9995, 23, 10
21300 , BANANAS, 4897, -29, 4891, 28, 6
21300 , PEARLS, 10005, -29, 9995, 29, 10
21400 , BANANAS, 4898, -30, 4891, 30, 7
21400 , PEARLS, 10005, -30, 9995, 30, 10
21500 , BANANAS, 4898, -24, 4896, 4, 2
21500 , PEARLS, 10004, -2, 9996, 2, 8
21600 , BANANAS, 4899, -29, 4895, 2, 4
21600 , PEARLS, 10005, -29, 10002, 1, 3
21700 , BANANAS, 4897, -10, 4892, 31, 5
21700 , PEARLS, 10002, -10, 9996, 1, 6
21800 , BANANAS, 4899, -29, 4893, 6, 6
21800 , PEARLS, 10004, -1, 9998, 6, 6
21900 , BANANAS, 4899, -30, 4893, 2, 6
21900 , PEARLS, 10004, -2, 9996, 2, 8
22000 , BANANAS, 4898, -24, 4891, 23, 7
22000 , PEARLS, 10000, -2, 9996, 1, 4
22100 , BANANAS, 4898, -2, 4892, 24, 6
22100 , PEARLS, 10004, -2, 9996, 2, 8
22200 , BANANAS, 4897, -4, 4892, 28, 5
22200 , PEARLS, 10002, -4, 9996, 1, 6
22300 , BANANAS, 4898, -30, 4892, 30, 6
22300 , PEARLS, 10004, -1, 9996, 1, 8
22400 , BANANAS, 4898, -26, 4891, 26, 7
22400 , PEARLS, 10004, -2, 10002, 2, 2
22500 , BANANAS, 4898, -27, 4891, 27, 7
22500 , PEARLS, 10005, -27, 10002, 6, 3
22600 , BANANAS, 4896, -9, 4891, 27, 5
22600 , PEARLS, 10002, -9, 9996, 1, 6
22700 , BANANAS, 4898, -28, 4891, 28, 7
22700 , PEARLS, 10005, -28, 9995, 28, 10
22800 , BANANAS, 4898, -30, 4892, 1, 6
22800 , PEARLS, 9998, -3, 9996, 1, 2
22900 , BANANAS, 4898, -26, 4892, 2, 6
22900 , PEARLS, 9998, -1, 9996, 2, 2
23000 , BANANAS, 4897, -2, 4892, 3, 5
23000 , PEARLS, 10004, -2, 9998, 3, 6
23100 , BANANAS, 4896, -10, 4891, 24, 5
23100 , PEARLS, 10002, -10, 9996, 1, 6
23200 , BANANAS, 4896, -10, 4891, 26, 5
23200 , PEARLS, 9998, -1, 9995, 26, 3
23300 , BANANAS, 4897, -22, 4891, 22, 6
23300 , PEARLS, 10005, -22, 9995, 22, 10
23400 , BANANAS, 4898, -21, 4892, 6, 6
23400 , PEARLS, 10005, -21, 9998, 6, 7
23500 , BANANAS, 4898, -28, 4894, 2, 4
23500 , PEARLS, 10004, -2, 9996, 2, 8
23600 , BANANAS, 4895, -3, 4890, 21, 5
23600 , PEARLS, 10002, -6, 9995, 21, 7
23700 , BANANAS, 4897, -24, 4890, 24, 7
23700 , PEARLS, 10005, -24, 9995, 24, 10
23800 , BANANAS, 4897, -2, 4891, 23, 6
23800 , PEARLS, 10004, -2, 9996, 2, 8
23900 , BANANAS, 4897, -20, 4896, 1, 1
23900 , PEARLS, 10005, -20, 9995, 20, 10
24000 , BANANAS, 4895, -6, 4891, 1, 4
24000 , PEARLS, 10002, -6, 9996, 1, 6
24100 , BANANAS, 4897, -26, 4890, 26, 7
24100 , PEARLS, 10004, -2, 9996, 2, 8
24200 , BANANAS, 4897, -27, 4896, 1, 1
24200 , PEARLS, 10004, -2, 9998, 4, 6
24300 , BANANAS, 4897, -23, 4891, 2, 6
24300 , PEARLS, 10004, -2, 10002, 6, 2
24400 , BANANAS, 4897, -25, 4890, 25, 7
24400 , PEARLS, 10005, -25, 9995, 25, 10
24500 , BANANAS, 4895, -7, 4894, 4, 1
24500 , PEARLS, 9998, -2, 9995, 21, 3
24600 , BANANAS, 4896, -27, 4890, 27, 6
24600 , PEARLS, 10004, -1, 9996, 1, 8
24700 , BANANAS, 4896, -2, 4890, 22, 6
24700 , PEARLS, 10004, -2, 9996, 2, 8
24800 , BANANAS, 4896, -28, 4889, 28, 7
24800 , PEARLS, 10004, -2, 9996, 2, 8
24900 , BANANAS, 4896, -30, 4890, 7, 6
24900 , PEARLS, 10004, -2, 9998, 5, 6
25000 , BANANAS, 4894, -1, 4889, 27, 5
25000 , PEARLS, 10002, -1, 9996, 1, 6
25100 , BANANAS, 4896, -23, 4892, 6, 4
25100 , PEARLS, 10005, -23, 9995, 23, 10
25200 , BANANAS, 4896, -26, 4890, 25, 6
25200 , PEARLS, 10004, -2, 9996, 2, 8
25300 , BANANAS, 4894, -1, 4890, 2, 4
25300 , PEARLS, 10002, -1, 9996, 2, 6
25400 , BANANAS, 4896, -32, 4890, 2, 6
25400 , PEARLS, 10004, -2, 9998, 2, 6
25500 , BANANAS, 4896, -25, 4890, 3, 6
25500 , PEARLS, 10004, -2, 9998, 3, 6
25600 , BANANAS, 4895, -31, 4894, 1, 1
25600 , PEARLS, 10004, -1, 9996, 1, 8
25700 , BANANAS, 4895, -1, 4889, 23, 6
25700 , PEARLS, 10004, -1, 9996, 1, 8
25800 , BANANAS, 4895, -28, 4889, 28, 6
25800 , PEARLS, 10004, -1, 9996, 1, 8
25900 , BANANAS, 4895, -28, 4888, 28, 7
